StartDate,EndDate,SubjectID,pt_cond,emot_cond,exper,mainfeel1,mainfeel2,mainfeel3,mainfeelexpl,happy,shocked,hope,angry,comp,interest,disgust,mad,curious,afraid,grateful,proud,surprise,amused,down,worried,frust,sad,embarrass,guilty,selfanger,symp,mfeel1,mfeel2,mfeel3,mfeelexpl,mhappy,mshock,mhope,mangry,mselfanger,minterest,mdisgust,mmad,mcurious,mafraid,mgrateful,mproud,msurprise,mamused,mdown,mworried,mfrust,msad,membarrass,mguilty,pleas,selfag,targag,otherag,sitag,mixag,selfpow,targpow,othpow,noonepow,sitcont,immoral,m_pleas,m_selfag,m_otherag,m_sitag,m_mixag,m_selfpow,m_otherpow,m_noonepow,m_sitpow,m_immoral,iri_1,iri_2,iri_3,iri_4,iri_5,iri_6,iri_10,iri_11,iri_15,iri_29,iri_30,iri_32,iri_33,iri_34,iri2_19,iri2_22,iri2_23,iri2_24,iri2_25,iri2_28,iri2_35,iri2_36,iri2_37,iri2_38,iri2_39,iri2_40,iri2_41,iri2_42,ssc,ideol,age,gender,female,black,asian,latino,white,other_race,mideast,natam,pacisl,mom_ed,dad_ed,expcomment,PI_note,suspicious,concussion,blameotherpersonproblem,language,inattention,openendedproblem,experimentererror
11/18/14 18:57,11/18/14 19:15,215,2,2,Blake,empathetic,Sad,annoyed,,1,3,1,1,2,2,2,1,3,1,2,1,1,2,1,1,4,3,1,1,1,4,annoyed,frustrated,disappointed,,1,1,2,4,2,1,4,4,1,1,1,1,3,1,4,3,4,5,2,3,4,1,3,4,2,4,1,5,3,1,1,4,3,3,3,2,4,3,3,3,1,2,4,4,2,2,1,3,2,1,2,1,2,1,2,2,1,1,4,3,2,4,2,3,1,2,3,2,4,2,21,6,18,Male,0,1,0,0,0,0,0,0,0,8,8,,,0,0,0,0,0,0,0
11/19/14 16:57,11/19/14 17:22,216,2,2,Blake,Empathy,Sadness,Understanding,,1,3,2,1,5,3,1,1,3,1,1,1,2,1,2,1,2,4,1,1,1,5,Despair,Frustrated,Sad,,1,5,4,5,1,1,5,5,1,1,1,1,5,1,5,4,5,5,5,1,4,1,1,5,2,2,1,1,5,1,1,1,5,1,5,1,4,1,5,1,1,2,2,3,1,1,5,1,4,1,1,3,4,3,5,2,1,1,3,3,4,2,2,1,1,3,4,1,1,1,23,6,21,Male,0,0,0,0,1,0,0,0,0,8,8,,,0,0,0,0,0,0,0
11/19/14 17:22,11/19/14 18:11,217,2,2,Blake,saddened,understanding,anger,The experience that the person had gone through was quite negative; and I feel horribly for the writer.,1,3,2,4,4,3,2,3,3,1,1,1,3,1,4,2,4,4,1,1,1,5,anger,saddened,upset/disappointed,,1,3,1,4,1,1,3,4,1,1,1,1,3,1,4,2,3,4,1,3,4,1,1,5,2,4,1,1,1,1,1,3,4,1,5,1,3,1,5,1,1,2,5,2,3,2,4,1,5,2,3,2,5,4,4,1,1,4,4,5,4,4,2,4,1,4,4,1,4,1,21,2,19,Male,0,0,0,0,1,0,0,0,0,7,7,,,0,0,0,0,0,0,0
11/24/14 16:22,11/24/14 16:42,217,2,1,Blake,Sad,disappointed,pity,The letter started out by showing how excited and interested Melissa was in being able to take a road trip with one of her best friends. Then I began to feel very sorry for her that she was unable to make the trip because of circumstances out of her control.,1,3,2,2,4,4,2,1,2,1,4,2,3,1,2,1,3,4,1,1,1,5,heartbroken,Sad,guilty,Clearly; she was very sad that she had to miss the road trip and bacheloret party. I also think that she feels partly guilty that she missed this big moment of her friend.,1,4,1,4,2,1,1,4,1,1,1,1,3,1,4,5,5,5,2,4,4,1,1,3,4,2,1,1,1,5,5,1,4,2,2,4,3,1,1,4,3,1,3,5,2,5,3,2,5,2,1,3,4,4,4,1,3,4,5,3,5,2,3,4,2,4,4,2,4,2,21,2,18,male,0,0,0,0,1,0,0,0,0,8,8,,,0,0,0,0,0,0,0
11/24/14 16:42,11/24/14 17:02,218,1,1,Blake,Surprised,Sorry,Bummed,The girls letter was pretty sad. Things just didn't go her way so I feel bad for her.,1,3,1,1,1,2,1,1,2,1,1,1,2,2,3,1,1,3,1,1,1,4,Sad,Dissapointed,Astonished,,1,1,1,1,1,1,1,3,1,1,1,1,2,1,5,3,3,5,1,1,4,1,1,3,4,4,1,2,4,2,3,1,4,2,2,3,4,2,3,3,3,1,3,4,1,1,3,4,4,3,2,4,4,2,4,2,2,3,5,4,5,2,3,3,2,3,5,2,4,1,23,3,20,Male,0,0,0,0,1,0,0,0,0,8,8,,,0,0,0,0,0,0,0
11/24/14 17:02,11/24/14 17:41,219,2,2,Blake,disappointed,sad,mad,I am sad for Melissa,1,3,2,5,4,2,5,5,1,4,2,1,1,1,5,4,4,5,1,3,2,5,Mad,disappointed,guilty,The writer is mad at her friend and feels guilty for missing the party,1,4,5,5,2,1,5,5,1,5,1,1,1,1,5,5,5,5,4,5,4,3,2,5,2,2,2,1,5,1,3,4,4,4,4,4,4,2,4,4,1,5,5,5,1,1,5,3,5,5,1,2,5,2,3,5,2,4,5,5,5,4,1,5,1,3,5,1,5,5,20,2,22,Male,0,0,0,0,0,1,0,0,0,7,8,,,0,0,0,0,0,0,0
1/14/15 11:45,1/14/15 12:09,222,2,1,Blake,sadness,regret,disappointment ,,1,1,1,1,3,3,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,5,sorrow,sadness,regret,,1,2,1,2,2,1,1,2,1,1,1,1,1,1,5,2,3,5,1,3,5,1,2,4,3,5,1,3,3,1,1,1,5,3,4,3,4,3,3,1,2,2,3,2,2,3,4,2,4,2,1,3,3,3,2,3,1,3,4,3,3,3,2,1,1,4,4,2,2,1,21,5,19,Male,0,0,0,0,1,0,0,0,0,8,8,,,0,0,0,0,0,0,0
1/14/15 12:12,1/14/15 12:31,223,2,2,Blake,frustrated,angry,,,1,1,1,4,2,3,2,4,1,1,1,1,1,1,2,1,4,2,1,1,1,3,angry,frustrated,upset,,1,1,1,5,2,1,4,5,1,1,1,1,2,1,4,2,5,4,1,3,2,1,2,5,3,3,1,3,3,1,1,2,4,2,5,1,2,2,5,2,1,3,2,2,2,2,1,2,4,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,4,18,male,0,0,0,0,1,0,0,0,0,7,3,,,0,0,0,0,0,0,0
1/14/15 12:34,1/15/15 11:03,224,2,2,Blake,Feel bad for her,,,She did nothing wrong; but as a result of her friend; she missed an event that she really wanted to go to.,1,3,1,5,3,3,1,5,1,1,1,1,3,2,4,1,5,4,3,3,4,5,Sadness,Regret,Frustration,,1,4,1,5,3,1,4,5,1,1,1,1,4,1,5,1,5,5,4,4,2,1,3,5,3,4,1,4,5,1,1,4,5,3,5,3,3,3,5,1,1,5,4,5,1,2,3,3,4,2,1,3,5,4,4,2,3,3,5,4,4,5,2,2,2,4,4,2,4,1,20,4,19,Male,0,0,0,0,1,0,0,0,0,7,8,,,0,0,0,0,0,0,0
1/15/15 11:03,1/15/15 11:27,225,1,1,Blake,Sorrow,Annoyed,Sadness,I feel annoyed because she could have not been as cheap and just paid for a flight to begin with. If she was going to do that in the end she clearly could have afforded it.,1,2,1,4,2,2,1,3,2,1,1,1,1,1,2,1,3,4,1,1,1,3,Sorrow,Regret,Sadness,Her feelings while writing were similar to the feelings I had while reading; although hers are a little more extreme.,1,1,1,2,4,1,2,4,1,1,1,1,1,1,5,2,3,5,4,5,4,1,5,4,2,2,1,5,3,1,1,3,,,,,,,,,,,4,2,3,4,1,3,3,3,2,2,2,1,4,5,2,3,2,2,3,3,5,4,2,3,4,5,2,3,22,2,18,Male,0,0,0,0,1,0,0,0,0,7,8,,,0,0,0,0,0,0,0
1/16/15 12:49,1/16/15 13:24,230,2,2,Blake,Regretful,Sympathetic,Annoyed,I understand where the writer is coming from and I feel regretful and sympathetic towards the writer because of the situation that she was put in. I am also slightly annoyed because I can relate to her situation in that I have met many people who lie and are not straightforward about things. This often comes back to hurt them and also those around them and is something that bothers me a lot. ,1,1,1,2,3,4,1,2,5,1,1,1,2,1,1,1,4,3,1,1,1,4,Angry,Resentful,Distrusting,The writer was angry and resentful towards the person that ruined her plans and caused her to miss an important event. She is also distrusting towards the guy and will probably not ask him for help anytime in the near future.,1,1,1,5,4,1,5,5,1,2,1,1,1,1,1,1,5,3,1,1,3,4,3,5,2,3,2,3,5,1,2,4,5,1,5,1,1,1,5,1,1,5,5,3,3,3,5,2,1,5,1,1,2,1,4,1,2,1,3,2,5,2,4,5,4,3,5,1,4,1,20,4,20,Male,0,0,1,0,0,0,0,0,0,8,8,,,0,0,0,0,0,0,0
1/20/15 16:08,1/20/15 16:30,234,1,2,Blake,Sympathy ,Anger,Disappointment,Sympathy with the author; anger at the friend; and disappointment at the story as a whole.,1,2,1,3,2,1,1,2,2,1,1,1,1,2,1,1,2,2,1,1,1,5,Anger,Disappointment,Frustration,,1,3,1,5,2,3,1,5,1,1,1,1,4,1,3,1,5,3,1,1,5,1,2,5,3,3,1,2,5,1,1,4,5,1,5,2,2,3,5,1,1,5,5,3,4,4,1,1,5,3,1,2,2,5,2,4,1,1,2,2,1,1,5,2,4,5,1,1,2,1,22,7,18,male,0,0,0,0,1,0,0,0,0,8,8,,,0,0,0,0,0,0,0
1/27/15 10:59,1/27/15 11:29,243,1,2,Blake,Surprised,Empathetic,Sorry,It is upsetting that a friend of hers lied about a car getting repaired; and she had to miss her best friends bachelorette party. She included many details that made her story seem relatable. Such as her best friend of two years going to a city that they always wanted to go to; and how she couldn't spend a pivotal moment of her life with her. ,2,5,1,3,4,5,1,1,4,1,1,1,5,3,1,1,4,4,1,1,1,4,Furious,Upset,Grudge,The very last sentence indicated that she was really upset about it. Also she included that her friend said that he got his car repaired when she asked; only to refute it by saying that the car broke down. She could have just said that the car broke down. This indicates that she is angry.,1,4,1,5,2,1,5,5,1,1,1,1,5,1,4,3,5,4,4,1,4,1,2,5,3,4,1,3,4,1,1,2,5,1,5,2,2,1,2,4,3,5,4,3,3,5,3,3,5,2,2,5,4,2,4,3,2,2,2,3,2,2,2,4,2,4,4,1,4,2,21,4,18,male,0,0,0,0,0,1,1,0,0,3,2,,,0,0,0,0,0,0,0
2/4/15 12:20,2/4/15 12:35,252,1,2,Blake,Disinterest,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,Angry,Sad,,,1,2,1,4,1,1,3,4,1,1,1,1,2,1,4,1,4,4,2,1,2,1,1,4,2,4,1,3,4,1,1,1,5,1,5,1,3,1,5,1,1,4,3,3,3,3,2,2,3,2,3,2,3,1,3,2,2,2,2,3,3,2,4,2,2,3,3,2,3,2,20,4,18,Male,0,0,0,0,1,0,0,0,0,2,2,,,0,0,0,0,0,0,0
3/21/15 18:09,3/21/15 18:39,256,0,2,Blake,Indifference,Understanding,Almost sympathetic,,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,Sadness,Anger,Anxiety ,,1,3,1,5,2,3,4,5,1,1,1,1,1,1,3,3,4,5,4,3,1,1,2,5,1,4,1,3,5,1,1,3,5,1,5,1,2,3,5,1,1,4,3,2,3,4,3,1,2,2,3,3,4,4,3,2,2,1,2,4,3,1,2,3,2,4,1,1,2,2,21,4,18,Male,0,0,1,0,0,0,0,0,0,8,8,,,0,0,0,0,0,0,0
3/22/15 16:43,3/22/15 17:47,258,0,2,Blake,interested,pity,sad,The girl missed her best friends bachelorette party because her friends car broke down. It sad because she missed an event she was looking forward to.,3,2,1,2,4,4,1,1,2,1,1,1,1,3,1,1,2,3,1,1,1,4,frustrated,angry,sad,,1,4,1,5,3,1,1,5,1,1,1,1,4,1,4,1,5,3,1,3,4,1,2,3,3,4,1,4,5,2,2,1,5,1,5,1,3,3,5,1,1,4,4,1,2,5,5,1,5,2,4,1,5,4,5,1,4,5,2,5,2,4,4,3,3,4,5,2,5,3,23,2,19,male,0,0,0,0,1,0,0,0,0,7,8,,,0,0,0,0,0,0,0
3/22/15 16:41,3/22/15 17:49,259,0,1,Blake,sympathy,sadness,understanding,Her letter was about an unfortunate event,3,3,1,2,5,2,1,2,4,1,1,1,1,1,4,3,2,4,1,1,1,5,Upset,Embarrassed,Guilty,,3,1,4,3,4,1,3,4,1,4,1,1,2,1,4,2,5,5,4,5,4,1,1,5,5,5,1,2,5,2,2,1,5,4,5,5,5,3,2,5,5,1,5,4,2,3,1,1,4,2,3,3,3,5,4,1,3,3,4,4,5,3,4,4,1,5,4,1,4,1,21,2,19,Male,0,0,0,0,1,0,0,0,0,8,8,,,0,0,0,0,0,0,0
3/22/15 17:47,3/22/15 18:21,262,0,2,Blake,Empathy,Saddened,Slightly humored,I feel bad for Melissa and am appalled that her friend would do such a thing to her - I'm sad that she missed her bachelorette party. However; observing it from the standpoint like it's a fictional story; I find it to be slightly humorous.,1,1,3,3,4,4,2,3,3,1,1,1,3,3,2,1,2,3,1,1,1,4,Anger,Shock,Upset,,1,5,1,5,2,2,5,5,1,1,1,1,5,1,3,1,5,3,4,1,3,1,1,5,3,4,1,2,4,1,1,4,5,1,5,5,5,1,5,1,1,5,4,5,2,2,5,4,5,5,1,2,4,1,5,2,3,3,5,4,5,4,3,2,1,3,4,3,4,3,21,4,19,Male,0,0,1,0,0,0,0,0,0,8,8,,,0,0,0,0,0,0,0
3/22/15 18:03,3/22/15 18:28,263,0,2,Blake,Sad,Dissapointed,,,1,2,2,1,3,2,1,2,2,1,1,1,1,2,3,1,2,4,1,1,1,5,Sadness,Anger,Dissapointment,,1,3,1,4,2,2,2,5,1,2,1,1,3,1,4,1,4,4,2,2,4,1,2,5,2,3,1,2,4,1,1,2,5,3,4,1,2,2,4,1,1,2,3,3,1,3,1,2,3,3,3,4,5,4,3,1,2,2,4,4,3,3,1,2,3,4,3,2,4,2,19,4,19,Male,0,0,0,0,1,0,0,0,0,8,8,,,0,0,0,0,0,0,0
3/24/15 16:27,3/24/15 16:43,264,0,1,bLAKE,Sympathetic,Disappointed,Disheartened,It is a shame that Melissa wasn't able to make her best friend's bachelorette party; especially since it was due to a freaky series of events that boil down to bad luck. However; there could've been more tragic circumstances; all things considered.,3,2,1,1,2,2,1,2,1,1,1,1,3,1,2,2,1,2,1,1,1,5,Sad,Disappointed,Frustrated,,1,3,1,3,2,1,1,4,1,1,1,1,2,1,5,2,4,5,2,3,3,1,2,5,5,5,1,2,5,2,3,2,5,1,3,4,4,2,4,2,3,3,4,2,2,3,1,1,3,2,3,4,4,4,4,3,3,3,3,3,2,2,4,1,3,4,2,1,2,1,21,3,18,male,0,0,0,0,1,0,0,0,0,8,8,,,0,0,0,0,0,0,0
3/24/15 16:48,3/24/15 17:01,267,0,1,Blake,Sadness,Discomfort,Dissapointment,,1,2,1,2,3,2,1,2,2,1,1,1,2,2,3,3,2,4,1,1,1,4,Unhappiness,Dissapointment,Discontent,,1,4,1,3,2,4,2,4,1,1,1,1,3,1,5,4,5,5,2,3,3,2,3,4,3,2,1,3,4,2,2,2,4,2,4,3,3,2,4,2,1,3,5,2,,4,3,4,3,4,3,1,2,3,3,2,4,3,2,3,2,2,4,4,4,3,4,2,4,3,21,3,18,Male,0,0,0,0,1,0,0,0,0,7,7,,,0,0,0,0,0,0,0
3/23/15 12:07,3/23/15 12:21,269,0,1,Blake,Sad,Sympathetic,Understanding,The letter writer was not able to attend her friends bachelorette party because of car troubles; and she was very disappointed about it.,1,1,1,2,3,2,1,1,2,1,1,1,1,1,1,1,2,3,1,1,1,4,Upset,Sad,Disappointed,,1,3,1,3,2,1,1,3,1,1,1,1,1,1,3,1,3,4,1,1,4,1,1,1,4,3,1,2,2,3,3,1,4,2,2,4,3,2,1,4,4,2,3,3,2,4,4,5,4,4,2,2,4,2,3,2,4,4,2,4,3,4,3,3,2,2,2,4,2,3,18,3,27,Male,0,0,0,0,1,0,0,0,0,3,8,,,0,0,0,0,0,0,0
3/24/15 17:06,3/24/15 18:08,272,0,1,Blake,Sad,Dissapointing,Embarressed,Her story was sad and disappointing to read which made me feel this way inside. On top of that I was unsure what to write about at first and her story/ paragraph is much better than mine,3,3,1,2,3,2,3,3,3,2,1,2,2,2,4,4,1,4,4,1,4,3,Sad,Anger,Dissapointed,She felt this way in her paragraph because she was unable to make it to New York for her friends party ,1,3,1,4,3,2,5,2,2,3,2,3,2,1,4,3,5,5,1,2,2,1,3,4,3,4,1,1,3,2,2,1,5,3,2,4,4,3,3,2,4,1,3,4,2,3,2,3,4,3,1,2,4,4,4,3,3,4,5,3,5,4,2,2,1,4,3,1,2,2,20,6,18,Male,0,0,0,0,1,0,0,0,0,3,3,,,0,0,0,0,0,0,0
3/24/15 17:29,3/24/15 18:26,273,0,2,Blake,intriguied,humored,exhausted,It was intriguing and humorous to see this one girl's perspective on a series of events that resulted in her missing a bachelorette party (will consider using as evidence that women are crazy; just kidding). ,3,1,2,1,3,4,1,1,3,1,2,2,2,4,1,1,1,1,1,1,1,3,anger,regret,passion,,1,3,2,4,3,1,1,4,1,2,1,1,3,1,2,4,5,3,2,1,1,1,3,5,2,5,1,4,4,1,1,2,4,1,5,2,2,2,4,1,2,4,4,4,1,2,3,1,5,1,2,2,4,4,4,1,1,3,3,4,4,3,2,3,2,4,4,1,2,1,21,4,20,male,0,0,0,0,1,0,0,0,0,2,7,,,0,0,0,0,0,0,0
3/24/15 18:17,3/24/15 18:53,276,0,1,Blake,Boredom,Sadness,Tiredness,,1,2,2,2,3,2,1,1,2,1,2,1,2,2,2,1,1,2,1,1,1,3,Sadness,Anger,Disappointment,,1,3,2,3,2,1,2,3,2,2,1,2,3,1,4,3,4,4,2,1,4,1,2,4,4,5,1,3,4,3,3,1,4,2,4,4,5,2,4,3,3,1,3,2,4,4,3,3,3,3,4,4,2,3,2,3,4,2,3,2,2,2,4,3,3,4,3,2,2,2,20,2,19,male,0,0,0,0,1,0,0,0,0,7,8,,,0,0,0,0,0,0,0
3/31/15 16:12,3/31/15 17:28,280,0,2,Blake,surprise,disapointment,acceptance,My story also involved car trouble so I am surprised by this coincidence. I am disappointed that this person would be so upset with their friend who is doing them a favor; but I understand where they are coming from. ,2,2,1,1,2,1,2,1,1,1,1,1,3,2,1,1,1,1,1,1,1,2,disapointment,frustration,excitement,She was excited to see friends; disappointed the car broke down; and angry her friend driving didn't get the car fixed. ,1,2,1,3,2,1,2,3,1,1,1,1,2,1,2,1,3,2,1,1,2,1,2,2,2,5,1,4,4,1,1,1,5,1,5,2,2,1,5,1,1,4,4,2,4,3,3,1,5,2,2,4,3,3,3,2,1,2,2,3,2,3,4,2,4,5,2,1,3,1,22,5,20,Male,0,0,0,0,1,0,0,0,0,7,8,,,0,0,0,0,0,0,0
3/31/15 17:01,3/31/15 18:05,281,0,1,Blake,Pity,Sadness,,"The participant's letter was about how she missed her best friend's bachelorette party when she wsa the maid of honor for teh friend's wedding. She was on her way to the party in New York City wehn the car she was in broke down and she had to go back to Ann Arbor. At the end the participant had said that she was ""tearing up thinking about it now. I still can't believe that happened and I'm still really upset about it."" So I feel sorry for this girl for not being able to participate in her best friend's bachelorette party even when she had planned it.",1,1,1,1,2,3,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,4,Sadness,Disbelief,A twinge of Anger,She was sad about not being able to go to her friend's bachelorette party and in disbelief that the car she was in broke down on the way there. I imagine that she was pretty angry about the experience as I would have been.,1,4,1,3,1,1,2,3,1,1,1,1,2,1,4,1,3,5,1,2,2,1,2,3,4,5,1,2,2,2,1,1,4,1,3,3,3,3,4,2,2,1,5,3,2,2,4,3,4,4,2,1,5,2,5,1,3,3,3,5,4,5,2,1,2,2,3,3,4,2,18,3,18,Male,0,0,0,0,1,0,0,0,0,4,3,,,0,0,0,0,0,0,0
3/31/15 16:57,3/31/15 18:06,282,0,2,Blake,Fatigue,Curiosity,Confusion,Just generally confused about the purpose of the study and why I am supposed to be reading the letters. ,1,1,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,Angry,Sad,Mad,,1,3,1,5,1,1,1,5,1,2,1,1,5,1,3,3,5,4,2,3,5,1,2,5,1,3,1,2,5,1,1,3,5,1,5,1,2,1,5,1,1,4,3,3,1,1,1,1,4,1,1,1,4,3,4,1,1,4,3,4,4,3,3,2,1,5,2,1,2,2,23,6,18,Male,0,0,0,0,1,0,0,0,0,8,8,,,0,0,0,0,0,0,0
4/2/15 17:49,4/2/15 18:02,285,0,1,Blake,Sad,Upset,Tired,,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,3,Sad,Upset,Angry,,1,1,1,2,1,1,2,2,1,1,1,1,2,1,3,1,4,4,1,2,3,1,1,2,5,2,1,1,2,4,4,1,4,1,2,4,2,1,1,4,3,2,4,2,3,3,2,2,2,3,3,2,3,3,3,2,2,3,3,2,2,2,4,3,3,2,4,3,3,2,23,2,20,Male,0,0,0,0,1,0,0,0,0,8,7,,,0,0,0,0,0,0,0
11/18/14 14:48,11/18/14 15:56,416,1,1,Sophie,sad,annoyed,confused,,1,1,1,1,1,1,1,1,3,1,1,1,2,2,1,1,2,2,1,1,1,3,Sadness,Anger,Disappointment,,1,2,1,3,2,1,2,2,1,2,1,1,2,2,4,2,3,5,3,4,2,1,2,3,4,3,1,2,2,3,3,2,2,3,4,3,4,2,2,3,3,2,3,3,4,3,2,2,4,3,2,2,3,3,3,2,3,4,4,1,4,2,4,3,2,4,3,3,2,1,21,6,19,male,0,0,0,0,1,0,0,0,0,8,7,,,0,0,0,0,0,0,0
11/25/14 12:46,11/25/14 14:57,420,2,2,Sophie,Frustrated,Agitated,,,1,1,1,2,1,1,1,1,3,1,1,1,2,2,2,1,2,1,1,1,1,3,Frustration,Anger,Disappointment,,1,4,1,5,1,2,4,5,1,1,1,1,3,1,4,2,5,2,2,2,5,1,1,5,2,2,1,2,5,2,2,2,5,1,5,1,2,1,5,1,1,4,4,2,2,5,1,3,5,1,5,5,4,4,2,5,2,2,2,4,2,2,4,2,1,5,1,1,4,1,21,4,20,Male,0,0,0,0,1,0,0,0,0,8,8,,,0,0,0,0,0,0,0
12/4/14 11:16,12/4/14 13:27,431,2,2,Sophie,consternation,irritation,curiosity,overly empathic i suppose,1,2,1,2,3,3,3,2,3,1,1,1,1,1,2,2,2,2,1,1,1,3,anger,frustration,remorse,,1,2,1,4,1,1,3,4,1,1,1,1,1,1,3,1,4,3,2,2,4,1,2,5,1,3,1,3,5,1,1,4,4,1,5,2,2,1,5,1,1,5,5,5,2,1,5,1,5,2,1,1,4,2,4,1,2,3,4,5,3,5,1,3,1,4,4,2,5,2,17,7,44,male,0,0,0,0,1,0,0,0,0,8,7,,,0,0,0,0,0,0,0
12/9/14 12:10,12/9/14 13:07,434,1,1,Sophie,intrigue,sympathy,understanding,I can understand in a way how the person must have felt because similar issues with car problems have troubled myself in the past as well,1,1,1,1,3,3,1,1,2,1,1,1,1,1,3,1,3,2,1,1,1,4,sadness,anger,regret,,1,2,1,2,2,1,2,2,1,1,1,1,3,1,5,4,5,5,2,2,2,1,3,5,1,2,1,3,4,1,1,3,5,3,4,2,2,2,5,1,2,3,4,3,2,2,5,2,5,1,2,3,4,4,4,1,2,3,4,4,2,3,2,3,2,4,4,1,5,1,22,6,18,male,0,0,0,0,1,0,0,0,0,4,7,,,0,0,0,0,0,0,0
1/26/15 16:16,1/26/15 16:51,453,2,2,Sophie,sympathetic,angry,dissapointed,somebody lied to her and that made her miss a party. I would feel awful and I'm sympathetic being angry at that friend and disappointed that she couldn't make it.,1,2,1,4,3,3,2,4,3,1,1,1,2,1,2,1,5,4,1,1,1,4,angry,upset ,dissapointed,,1,3,1,5,1,1,2,4,1,1,1,1,1,1,3,1,5,4,1,1,2,1,1,5,1,2,1,1,5,1,1,5,5,1,5,1,1,1,5,1,1,5,4,2,4,4,3,4,4,4,3,3,3,2,2,4,3,2,3,2,3,2,4,3,4,2,3,3,2,1,20,3,19,Male,0,0,0,0,1,0,0,0,0,8,7,,,0,0,0,0,0,0,0
1/29/15 15:48,1/29/15 17:28,462,2,1,Sophie,empathetic,upset,pissed ,I imagined what the writer may have felt during this experience; and I'm trying to empathize with her. If that were me; I would've been so upset; but also pissed.  That circumstance would suck.,1,1,1,4,5,4,1,3,3,1,4,1,2,1,2,1,4,3,1,1,1,5,Excitement,Sadness,Grief,At the beginning of the letter; she was real excited; but then that turned to sadness and grief through her experience.,1,3,1,3,1,1,2,3,1,1,1,1,1,1,4,1,4,5,1,1,4,1,1,4,4,3,1,1,3,2,2,1,3,1,3,3,2,2,4,1,1,1,5,5,1,1,3,4,4,4,1,1,4,2,5,3,2,5,5,4,5,5,1,2,1,3,3,2,2,2,20,3,18,Male,0,0,0,0,1,0,0,0,0,8,8,,,0,0,0,0,0,0,0
2/3/15 16:56,2/3/15 17:14,471,2,1,Sophie,sympathetic,upset,disappointed,  ,1,5,1,3,5,5,5,3,1,1,1,1,5,3,5,5,5,5,1,3,1,5,despondent,frustrated,shocked, She cried for days afterwards,1,5,1,5,1,1,5,3,1,5,1,1,5,2,5,5,5,5,3,1,5,1,1,4,5,5,1,2,4,2,4,3,5,1,3,5,5,1,3,4,4,5,5,4,2,2,3,2,3,2,2,3,2,3,4,2,2,3,4,3,2,3,4,3,2,4,3,2,3,2,15,4,18,male,0,0,1,0,0,0,0,0,0,3,2,,,0,0,0,0,0,0,0
2/10/15 14:54,2/10/15 15:22,481,2,2,Sophie,sympathy,pity,annoyance,,3,1,2,1,3,2,3,1,3,1,2,1,1,2,1,1,2,2,1,1,1,4,anger,bitterness,annoyance,,1,2,1,4,2,1,4,5,1,1,1,1,2,1,3,2,5,3,1,1,3,1,1,5,1,2,1,1,5,1,1,4,5,2,5,1,2,1,5,1,1,4,4,4,3,1,5,2,5,2,2,2,3,2,3,3,2,2,3,2,4,1,4,4,1,5,5,2,2,2,21,2,18,Male,0,0,0,0,1,0,0,0,0,7,7,,,0,0,0,0,0,0,0
2/17/15 14:27,2/17/15 15:04,486,2,1,Sophie,Anxiety,Sadness,Sympathy,I feel slightly anxious; like I should be making sure that all of my personal affairs are in order so as to not make the same mistake as the previous participant. I sympathize with her as well given that a very special occasion was unintentionally ruined for her by someone else.,1,1,1,2,1,2,2,3,1,1,2,1,1,1,4,4,3,4,1,2,1,5,Regret,Sadness,Bitterness,She missed her best friend's bachelorette party because she trusted someone with a faulty car history to drive her to New York. His car broke down and she was unable to attend; getting stuck in Ann Arbor; of course leading to regret; sadness; and bitterness.,1,1,1,2,4,1,4,3,1,1,1,1,1,1,5,1,5,5,2,3,4,2,2,4,3,5,1,3,2,3,2,1,5,4,5,1,4,4,3,1,1,4,4,4,2,2,3,5,4,2,3,2,3,3,2,3,2,2,4,3,3,2,4,3,2,3,2,1,2,1,20,6,18,male,0,0,0,0,1,0,0,0,0,4,8,,,0,0,0,0,0,0,0
2/23/15 16:26,2/23/15 16:59,494,0,1,Sophie,Unfortunate,sympathetic,concern,I feel nothing particular other than is was an unfortunate turn of events. I can understand her disappontment.  / i can relate to her frustration,1,1,1,1,2,2,1,2,1,1,2,1,2,3,1,2,2,2,1,1,1,2,frustration,disappointment,sadness,,1,4,1,3,1,1,2,2,1,1,1,1,1,1,3,1,4,4,1,2,1,1,2,3,2,3,1,4,4,1,2,1,4,2,3,3,3,2,2,3,2,4,2,2,1,1,5,3,4,3,2,1,4,2,4,1,2,3,4,,4,2,4,3,2,4,4,2,4,2,18,5,19,Male,0,0,0,1,0,0,0,0,0,2,3,,,0,0,0,0,0,0,0
